division,year_clean,total_inches,state_grouped,position_grouped
I,senior,74.0,other,forward
I,sophomore,67.0,ms,guard
I,sophomore,75.0,ks,forward
I,junior,69.0,il,guard
I,senior,67.0,tx,guard
I,freshman,69.0,mo,guard
I,senior,74.0,international,forward
I,freshman,75.0,tx,forward
I,sophomore,71.0,mo,guard
I,senior,71.0,ks,guard
I,junior,69.0,ia,guard
I,freshman,74.0,mo,forward
I,sophomore,71.0,mo,forward
II,sophomore,67.0,ny,forward
II,junior,67.0,ny,guard
II,sophomore,68.0,international,forward
II,sophomore,67.0,ny,guard
II,freshman,67.0,ny,guard
II,freshman,69.0,nj,guard
II,sophomore,73.0,ny,center
II,sophomore,69.0,ny,forward
II,sophomore,68.0,ny,guard
II,freshman,66.0,ny,guard
II,junior,69.0,ny,guard
II,junior,67.0,ny,guard
III,sophomore,64.0,tx,guard
III,freshman,68.0,tx,guard
III,sophomore,63.0,tx,guard
III,freshman,64.0,tx,guard
III,sophomore,63.0,tx,guard
III,sophomore,64.0,tx,guard
III,freshman,68.0,tx,guard
III,freshman,71.0,tx,forward
III,senior,70.0,tx,forward
III,graduate student,71.0,tx,forward
III,freshman,63.0,tx,guard
III,freshman,71.0,tx,guard
III,freshman,74.0,tx,forward
III,sophomore,65.0,tx,guard
III,junior,73.0,tx,forward
III,sophomore,66.0,tx,guard
III,sophomore,66.0,tx,guard
III,senior,67.0,tx,guard
I,graduate student,71.0,mn,guard
I,junior,69.0,md,guard
I,senior,66.0,ma,guard
I,junior,70.0,nj,forward
I,freshman,66.0,me,guard
I,sophomore,66.0,international,guard
I,freshman,74.0,ny,forward
I,fifth year,66.0,ma,guard
I,freshman,73.0,nh,guard
I,fifth year,71.0,me,forward
I,sophomore,72.0,nj,forward
III,freshman,65.0,ma,guard
III,junior,70.0,nh,forward
III,freshman,60.0,nh,guard
III,sophomore,67.0,nh,guard
III,freshman,71.0,nh,guard
III,graduate student,72.0,nh,forward
III,freshman,64.0,ct,guard
III,sophomore,71.0,ma,forward
III,senior,68.0,nh,guard
III,freshman,65.0,other,guard
III,freshman,72.0,ma,forward
III,freshman,68.0,nj,guard
III,freshman,66.0,nj,guard
III,sophomore,66.0,nj,guard
III,senior,68.0,nj,guard
III,freshman,69.0,nj,guard
III,freshman,67.0,pa,guard
III,junior,66.0,va,guard
III,freshman,71.0,ny,forward
III,sophomore,67.0,md,guard
III,senior,73.0,pa,forward
III,junior,67.0,pa,guard
III,freshman,70.0,pa,guard
III,freshman,68.0,pa,forward
III,sophomore,70.0,pa,forward
III,senior,69.0,nj,guard
III,sophomore,69.0,nj,guard
III,sophomore,71.0,md,forward
III,freshman,68.0,ny,guard
III,freshman,62.0,ca,guard
III,senior,68.0,ct,guard
III,sophomore,69.0,pa,guard
III,freshman,69.0,nj,guard
III,sophomore,66.0,md,guard
III,sophomore,64.0,ma,guard
III,sophomore,67.0,ny,guard
III,senior,71.0,pa,guard
III,junior,72.0,az,center
III,sophomore,72.0,ny,forward
III,freshman,70.0,ma,guard
III,senior,72.0,pa,guard
III,freshman,74.0,nj,center
III,sophomore,67.0,ny,guard
III,freshman,70.0,ny,forward
II,junior,65.0,fl,guard
II,senior,75.0,oh,forward
II,sophomore,70.0,fl,forward
II,graduate student,68.0,fl,guard
II,sophomore,66.0,fl,guard
II,freshman,67.0,mn,guard
II,junior,65.0,oh,guard
II,freshman,61.0,fl,guard
II,graduate student,72.0,ny,forward
II,senior,71.0,fl,guard
II,freshman,71.0,ct,guard
II,senior,72.0,international,guard
II,sophomore,70.0,ky,forward
II,junior,70.0,nj,guard
II,senior,75.0,ma,center
III,freshman,72.0,ny,guard
III,junior,66.0,ma,guard
III,senior,68.0,co,guard
III,senior,69.0,ca,guard
III,senior,71.0,me,guard
III,senior,68.0,ma,guard
III,senior,67.0,other,guard
III,junior,74.0,ma,forward
III,junior,69.0,ny,guard
III,sophomore,66.0,ma,guard
III,freshman,64.0,ma,guard
III,freshman,73.0,ct,forward
III,sophomore,69.0,wi,guard
III,freshman,69.0,pa,guard
III,freshman,74.0,md,forward
III,freshman,66.0,international,guard
III,sophomore,72.0,ct,forward
I,junior,67.0,tn,guard
I,freshman,68.0,va,guard
I,junior,66.0,tn,guard
I,senior,72.0,al,forward
I,senior,75.0,ga,forward
I,graduate student,77.0,ny,forward
I,sophomore,69.0,al,guard
I,junior,72.0,md,forward
I,junior,68.0,international,guard
I,sophomore,67.0,tx,guard
I,senior,74.0,al,forward
I,graduate student,66.0,tn,guard
I,freshman,68.0,tn,guard
I,graduate student,68.0,ny,guard
I,sophomore,72.0,tn,forward
I,sophomore,66.0,ga,guard
I,junior,69.0,tn,guard
I,freshman,67.0,tn,guard
I,sophomore,74.0,ga,forward
I,sophomore,69.0,international,guard
I,sophomore,71.0,tn,guard
I,sophomore,68.0,ga,guard
I,senior,71.0,ga,guard
I,senior,70.0,tn,guard
I,sophomore,64.0,tn,guard
I,senior,70.0,al,guard
I,freshman,76.0,international,forward
I,senior,74.0,tn,forward
I,freshman,70.0,ga,forward
I,sophomore,72.0,other,forward
II,senior,68.0,tx,guard
II,freshman,74.0,tx,guard
II,freshman,69.0,tx,guard
II,senior,69.0,tx,guard
II,sophomore,66.0,tx,guard
II,sophomore,69.0,tx,guard
II,junior,72.0,other,guard
II,sophomore,74.0,tx,forward
II,sophomore,67.0,tx,guard
II,freshman,74.0,tx,forward
II,sophomore,71.0,tx,guard
II,sophomore,73.0,tx,forward
II,junior,72.0,tx,forward
I,junior,73.0,other,guard
I,freshman,70.0,tx,forward
I,freshman,68.0,md,guard
I,junior,71.0,ca,guard
I,freshman,76.0,md,forward
I,sophomore,65.0,tx,guard
I,freshman,63.0,ga,guard
I,junior,68.0,fl,guard
I,sophomore,71.0,tx,guard
I,freshman,68.0,ok,guard
I,sophomore,76.0,md,center
I,freshman,68.0,ca,guard
I,senior,73.0,tx,forward
I,freshman,74.0,va,center
I,fifth year,73.0,fl,forward
I,sophomore,69.0,id,forward
II,junior,66.0,md,guard
II,freshman,68.0,md,guard
II,sophomore,67.0,md,guard
II,graduate student,67.0,md,guard
II,freshman,72.0,md,forward
II,freshman,68.0,md,guard
II,sophomore,61.0,md,guard
II,freshman,73.0,md,center
II,junior,67.0,md,guard
II,freshman,67.0,md,guard
II,junior,68.0,va,guard
II,sophomore,70.0,md,forward
II,freshman,68.0,md,forward
II,sophomore,72.0,md,forward
II,sophomore,74.0,md,forward
II,senior,72.0,tx,guard
II,freshman,72.0,tx,forward
II,freshman,72.0,tx,forward
II,senior,67.0,tx,guard
II,senior,68.0,ok,guard
II,senior,65.0,tx,guard
II,sophomore,67.0,tx,guard
II,freshman,66.0,tx,guard
II,sophomore,70.0,tx,guard
II,junior,72.0,tx,forward
II,sophomore,74.0,tx,forward
II,sophomore,66.0,tx,guard
III,freshman,70.0,pa,forward
III,sophomore,67.0,oh,guard
III,freshman,68.0,oh,forward
III,freshman,63.0,fl,guard
III,freshman,64.0,oh,guard
III,senior,62.0,oh,guard
III,sophomore,64.0,pa,guard
III,sophomore,67.0,oh,guard
III,senior,69.0,md,forward
III,senior,67.0,oh,forward
III,junior,66.0,md,guard
III,sophomore,71.0,pa,forward
III,sophomore,68.0,pa,guard
III,senior,63.0,ny,guard
III,freshman,73.0,mi,forward
III,junior,68.0,sc,guard
III,senior,70.0,ca,guard
III,junior,68.0,il,guard
III,senior,68.0,il,guard
III,freshman,71.0,il,guard
III,freshman,73.0,nj,forward
III,junior,67.0,pa,guard
III,sophomore,67.0,nc,guard
III,senior,71.0,ca,forward
III,freshman,73.0,nc,forward
III,freshman,72.0,il,guard
III,senior,74.0,va,forward
III,freshman,66.0,nh,guard
III,sophomore,68.0,ct,guard
III,freshman,65.0,md,guard
III,senior,68.0,ct,guard
III,senior,67.0,md,guard
III,sophomore,65.0,ma,guard
III,junior,74.0,ct,center
III,freshman,72.0,va,forward
III,freshman,69.0,ma,guard
III,sophomore,68.0,ma,guard
III,freshman,68.0,va,forward
III,senior,69.0,ma,forward
III,freshman,72.0,nj,forward
III,freshman,70.0,ma,forward
III,junior,70.0,ny,forward
III,junior,70.0,nj,forward
II,junior,68.0,il,guard
II,graduate student,71.0,tn,guard
II,junior,67.0,tx,guard
II,freshman,73.0,al,forward
II,sophomore,68.0,ga,guard
II,junior,73.0,tx,guard
II,junior,73.0,ga,forward
II,senior,73.0,in,forward
II,junior,74.0,mi,forward
II,freshman,65.0,ga,guard
II,sophomore,74.0,al,forward
II,senior,74.0,tx,center
II,sophomore,66.0,tx,guard
II,senior,71.0,il,forward
II,sophomore,75.0,mo,center
III,sophomore,72.0,nc,forward
III,freshman,69.0,in,guard
III,sophomore,74.0,me,forward
III,sophomore,69.0,ny,guard
III,junior,64.0,az,guard
III,junior,65.0,ny,guard
III,freshman,74.0,pa,forward
III,freshman,71.0,md,guard
III,freshman,67.0,mn,guard
III,junior,65.0,in,guard
III,junior,65.0,va,guard
III,junior,67.0,wa,guard
III,sophomore,71.0,md,forward
III,senior,66.0,nj,guard
III,sophomore,69.0,nh,guard
III,sophomore,66.0,ma,guard
III,junior,62.0,ny,guard
III,junior,65.0,md,guard
III,senior,67.0,ny,guard
III,freshman,67.0,ma,guard
III,junior,72.0,ma,forward
III,senior,71.0,ma,forward
III,sophomore,67.0,ma,guard
III,freshman,71.0,international,forward
III,senior,70.0,wi,forward
III,freshman,67.0,ma,guard
III,sophomore,72.0,ma,forward
III,junior,69.0,ma,guard
III,junior,66.0,ma,guard
III,senior,70.0,ma,forward
II,senior,70.0,mn,guard
II,junior,63.0,mn,guard
II,junior,68.0,wi,guard
II,freshman,70.0,mn,guard
II,senior,72.0,wi,guard
II,freshman,68.0,mn,guard
II,sophomore,69.0,mn,guard
II,senior,75.0,mn,forward
II,junior,68.0,mn,guard
II,senior,67.0,mn,guard
II,junior,70.0,ia,guard
II,sophomore,72.0,ia,guard
II,junior,73.0,ia,center
II,sophomore,72.0,mn,forward
II,senior,66.0,al,guard
II,junior,63.0,international,guard
II,junior,71.0,ut,guard
II,sophomore,67.0,ny,guard
II,senior,68.0,tn,guard
II,sophomore,67.0,ne,guard
II,junior,72.0,international,forward
II,sophomore,74.0,international,center
II,sophomore,66.0,fl,guard
II,senior,70.0,ga,guard
II,senior,68.0,ga,guard
II,junior,72.0,fl,forward
II,junior,70.0,ar,guard
III,sophomore,68.0,md,guard
III,freshman,66.0,other,guard
III,freshman,68.0,pa,guard
III,freshman,74.0,ct,center
III,senior,68.0,nj,guard
III,senior,66.0,va,guard
III,freshman,70.0,ca,guard
III,freshman,69.0,tx,guard
III,freshman,65.0,nj,guard
III,freshman,70.0,me,forward
III,sophomore,68.0,ma,guard
III,sophomore,68.0,ny,guard
III,freshman,73.0,tx,forward
III,sophomore,67.0,ca,guard
III,freshman,68.0,tx,guard
II,sophomore,61.0,ny,guard
II,junior,62.0,ct,guard
II,junior,66.0,ny,guard
II,freshman,68.0,nj,guard
II,freshman,68.0,oh,guard
II,senior,71.0,ct,forward
II,senior,73.0,ny,center
II,junior,63.0,ct,guard
II,junior,69.0,ny,forward
II,junior,63.0,ny,guard
II,junior,74.0,ny,forward
II,freshman,66.0,ct,guard
II,freshman,68.0,va,guard
II,junior,68.0,ny,forward
II,sophomore,68.0,ct,forward
II,senior,69.0,ct,forward
II,freshman,68.0,nj,guard
II,sophomore,64.0,ny,guard
II,freshman,69.0,pa,forward
II,junior,65.0,ny,guard
II,freshman,63.0,ny,guard
II,freshman,66.0,ct,forward
II,freshman,62.0,ct,guard
III,junior,70.0,nc,forward
III,freshman,65.0,ga,guard
III,freshman,65.0,md,guard
III,freshman,67.0,va,forward
III,freshman,64.0,va,guard
III,sophomore,69.0,va,guard
III,sophomore,66.0,ny,guard
III,sophomore,67.0,va,guard
III,senior,69.0,va,guard
III,sophomore,70.0,pa,forward
III,freshman,74.0,va,forward
III,junior,71.0,va,forward
I,junior,67.0,md,guard
I,sophomore,68.0,md,guard
I,graduate student,67.0,ny,guard
I,sophomore,73.0,international,guard
I,sophomore,69.0,mi,guard
I,sophomore,70.0,international,guard
I,junior,66.0,md,guard
I,freshman,70.0,international,guard
I,fifth year,71.0,ny,forward
I,senior,67.0,nj,guard
I,junior,73.0,ny,guard
I,junior,71.0,ca,guard
I,freshman,74.0,international,forward
III,freshman,65.0,ia,guard
III,junior,67.0,ia,guard
III,freshman,74.0,ia,forward
III,senior,68.0,ia,guard
III,junior,70.0,il,forward
III,junior,69.0,ia,guard
III,sophomore,68.0,ia,guard
III,sophomore,65.0,ia,guard
III,sophomore,66.0,ia,guard
III,sophomore,67.0,ia,guard
III,junior,66.0,ia,guard
III,freshman,73.0,mn,forward
III,junior,68.0,ia,guard
III,junior,72.0,ia,forward
III,junior,73.0,ia,forward
III,sophomore,71.0,ia,forward
III,sophomore,67.0,ia,guard
III,freshman,72.0,ia,forward
III,junior,67.0,pa,guard
III,sophomore,65.0,pa,guard
III,junior,67.0,pa,guard
III,freshman,70.0,pa,guard
III,senior,70.0,pa,forward
III,sophomore,66.0,pa,guard
III,junior,69.0,pa,guard
III,freshman,63.0,pa,guard
III,senior,72.0,pa,forward
III,sophomore,69.0,pa,guard
III,freshman,67.0,pa,guard
III,sophomore,71.0,pa,guard
III,junior,73.0,pa,center
III,sophomore,68.0,oh,guard
III,freshman,69.0,pa,guard
III,sophomore,69.0,va,guard
II,sophomore,70.0,mi,guard
II,senior,67.0,mi,guard
II,freshman,71.0,mi,forward
II,freshman,70.0,mi,guard
II,graduate student,64.0,tn,guard
II,freshman,71.0,mi,forward
II,sophomore,71.0,mi,forward
II,freshman,70.0,il,forward
II,sophomore,70.0,mi,forward
II,senior,68.0,mi,guard
II,graduate student,69.0,mi,guard
II,senior,72.0,mi,forward
III,sophomore,64.0,wa,guard
III,freshman,66.0,ne,guard
III,sophomore,66.0,oh,guard
III,sophomore,69.0,il,other
III,sophomore,64.0,mo,guard
III,freshman,69.0,fl,forward
III,freshman,67.0,ne,guard
III,junior,65.0,ks,guard
III,senior,69.0,mo,guard
III,senior,70.0,mo,guard
III,junior,66.0,mo,guard
III,sophomore,66.0,ga,guard
III,sophomore,71.0,ga,forward
III,junior,73.0,mo,forward
III,junior,66.0,mo,guard
III,sophomore,69.0,wi,other
III,sophomore,69.0,az,guard
III,sophomore,71.0,il,forward
III,freshman,68.0,mo,other
III,freshman,72.0,mo,forward
III,junior,71.0,co,forward
III,sophomore,68.0,ma,other
III,senior,69.0,ca,guard
III,junior,67.0,pa,guard
III,junior,70.0,ct,forward
III,senior,62.0,va,guard
III,senior,63.0,ma,guard
III,junior,67.0,ca,guard
III,junior,67.0,va,guard
III,sophomore,63.0,ny,guard
III,sophomore,64.0,ny,guard
III,senior,70.0,tx,forward
III,freshman,67.0,ca,guard
III,freshman,70.0,ca,guard
III,freshman,69.0,nc,guard
III,sophomore,72.0,ca,forward
III,freshman,74.0,other,forward
III,sophomore,67.0,ma,guard
III,senior,60.0,ma,guard
III,junior,73.0,ma,forward
III,freshman,67.0,ma,guard
III,junior,64.0,ma,guard
III,senior,66.0,other,guard
III,senior,63.0,ma,guard
III,sophomore,67.0,nh,guard
III,sophomore,69.0,ct,forward
III,sophomore,70.0,me,forward
III,senior,69.0,ma,guard
III,freshman,67.0,ma,guard
III,sophomore,71.0,other,guard
III,junior,71.0,ut,guard
III,freshman,72.0,ma,guard
III,junior,68.0,ny,guard
III,freshman,68.0,ma,guard
III,freshman,67.0,ny,guard
III,senior,61.0,nj,guard
III,junior,70.0,ct,guard
III,sophomore,75.0,nh,center
III,junior,68.0,ma,forward
III,sophomore,71.0,ny,forward
III,sophomore,71.0,ma,guard
III,senior,68.0,ct,guard
II,freshman,70.0,ok,guard
II,freshman,67.0,tx,guard
II,sophomore,68.0,other,guard
II,freshman,68.0,tx,guard
II,junior,69.0,tx,guard
II,senior,67.0,other,guard
II,junior,68.0,international,guard
II,freshman,70.0,tx,guard
II,freshman,71.0,wa,center
II,senior,72.0,tx,center
II,sophomore,68.0,mn,guard
II,junior,76.0,id,center
II,senior,70.0,tn,other
II,sophomore,74.0,ok,center
II,senior,74.0,ca,center
II,freshman,72.0,tx,center
III,junior,67.0,ct,guard
III,sophomore,63.0,ct,guard
III,sophomore,67.0,ny,guard
III,freshman,67.0,ma,guard
III,sophomore,73.0,ny,forward
III,freshman,70.0,ct,center
III,sophomore,71.0,ct,forward
III,senior,68.0,ct,guard
III,sophomore,70.0,nj,forward
III,senior,69.0,ny,forward
III,graduate student,71.0,ny,forward
III,senior,67.0,ny,guard
III,junior,66.0,ma,guard
III,junior,74.0,ct,forward
III,freshman,64.0,co,guard
III,sophomore,66.0,ny,guard
III,junior,68.0,mn,guard
III,junior,66.0,mi,guard
III,freshman,67.0,mi,guard
III,junior,71.0,il,forward
III,sophomore,69.0,ny,guard
III,freshman,70.0,va,guard
III,sophomore,71.0,mn,forward
III,senior,73.0,pa,forward
III,senior,70.0,ca,forward
III,senior,70.0,il,guard
III,junior,70.0,nc,guard
III,freshman,67.0,pa,guard
III,junior,70.0,ma,forward
III,freshman,74.0,co,forward
III,sophomore,65.0,other,guard
III,sophomore,73.0,ma,forward
III,freshman,68.0,sc,guard
III,senior,69.0,me,forward
III,sophomore,69.0,ma,guard
III,sophomore,68.0,ma,guard
III,freshman,67.0,ca,guard
III,sophomore,69.0,ma,guard
III,freshman,66.0,ca,guard
III,freshman,71.0,nh,forward
III,sophomore,72.0,me,forward
III,freshman,71.0,ma,forward
I,sophomore,67.0,mn,guard
I,freshman,72.0,il,guard
I,sophomore,65.0,mn,guard
I,senior,69.0,mn,guard
I,sophomore,68.0,wi,guard
I,sophomore,72.0,mn,forward
I,sophomore,69.0,wi,guard
I,sophomore,72.0,wi,forward
I,freshman,69.0,mn,guard
I,senior,70.0,wi,guard
I,freshman,70.0,mn,guard
I,graduate student,68.0,mn,guard
I,freshman,75.0,tx,forward
I,sophomore,74.0,mn,center
I,sophomore,74.0,wi,center
III,sophomore,61.0,ca,guard
III,senior,66.0,id,guard
III,sophomore,66.0,ca,guard
III,senior,69.0,wa,guard
III,sophomore,72.0,ca,forward
III,sophomore,67.0,wa,guard
III,junior,73.0,wa,forward
III,sophomore,70.0,wa,forward
III,junior,73.0,or,forward
III,junior,72.0,wa,forward
III,freshman,69.0,wa,guard
III,freshman,68.0,pa,guard
III,junior,64.0,md,guard
III,freshman,68.0,pa,guard
III,sophomore,70.0,pa,forward
III,sophomore,67.0,pa,guard
III,freshman,64.0,nj,guard
III,sophomore,66.0,nj,guard
III,senior,67.0,pa,guard
III,freshman,70.0,nj,center
III,junior,64.0,ny,guard
III,freshman,66.0,ny,guard
III,sophomore,70.0,pa,forward
III,freshman,71.0,pa,center
III,freshman,71.0,nj,center
III,sophomore,65.0,pa,guard
III,junior,66.0,nj,guard
III,freshman,71.0,nj,center
III,senior,67.0,pa,guard
III,senior,66.0,nj,guard
III,freshman,65.0,ma,guard
III,freshman,68.0,pa,guard
III,sophomore,70.0,pa,forward
III,freshman,66.0,pa,guard
III,junior,71.0,pa,forward
III,junior,75.0,pa,center
III,sophomore,67.0,pa,guard
III,freshman,71.0,nj,guard
III,graduate student,66.0,pa,guard
III,senior,72.0,pa,forward
III,freshman,71.0,pa,forward
III,sophomore,66.0,wa,guard
III,senior,67.0,ca,guard
III,senior,63.0,wa,guard
III,junior,67.0,wa,guard
III,junior,65.0,wa,guard
III,freshman,66.0,or,guard
III,freshman,68.0,ca,guard
III,junior,69.0,co,guard
III,senior,67.0,id,guard
III,senior,69.0,ca,forward
III,freshman,68.0,id,guard
III,freshman,70.0,wa,forward
III,senior,70.0,id,forward
III,junior,72.0,ca,forward
III,junior,73.0,or,forward
III,sophomore,65.0,nj,guard
III,sophomore,63.0,nj,guard
III,junior,66.0,nj,guard
III,freshman,68.0,nj,forward
III,senior,65.0,nj,guard
III,sophomore,61.0,nj,guard
III,freshman,70.0,nj,forward
III,junior,64.0,nj,guard
III,freshman,63.0,pa,guard
III,junior,61.0,nj,guard
III,senior,72.0,nj,forward
III,senior,69.0,nj,guard
III,sophomore,68.0,ny,guard
II,junior,67.0,ia,guard
II,graduate student,68.0,wi,guard
II,junior,69.0,mn,guard
II,sophomore,68.0,il,guard
II,freshman,68.0,wi,guard
II,sophomore,67.0,wi,guard
II,junior,71.0,wi,forward
II,freshman,69.0,il,guard
II,sophomore,70.0,wi,guard
II,junior,73.0,il,center
II,sophomore,69.0,wi,guard
II,freshman,72.0,mn,forward
II,freshman,69.0,mn,guard
II,senior,67.0,wi,guard
II,sophomore,71.0,mn,forward
II,sophomore,73.0,il,center
III,junior,68.0,wi,guard
III,junior,64.0,wi,guard
III,freshman,69.0,il,guard
III,senior,68.0,mn,guard
III,sophomore,68.0,wi,guard
III,senior,73.0,wi,forward
III,senior,70.0,mn,guard
III,senior,70.0,wi,forward
III,freshman,72.0,mn,forward
III,freshman,71.0,mn,guard
III,sophomore,70.0,mn,guard
III,freshman,73.0,wi,forward
III,freshman,73.0,mn,forward
III,sophomore,71.0,wi,center
III,senior,70.0,wi,forward
III,sophomore,70.0,mn,forward
III,sophomore,72.0,mn,forward
III,sophomore,71.0,mn,forward
III,junior,70.0,ca,guard
III,sophomore,70.0,wi,guard
III,junior,67.0,wi,guard
III,junior,68.0,mn,guard
III,senior,72.0,wi,forward
III,freshman,68.0,wi,guard
III,sophomore,67.0,wi,guard
III,freshman,74.0,wi,forward
III,sophomore,70.0,wi,guard
III,senior,70.0,wi,forward
III,senior,70.0,wi,forward
III,junior,71.0,mn,forward
III,senior,70.0,wi,forward
III,junior,71.0,wi,forward
III,junior,74.0,wi,center
III,senior,68.0,wi,guard
III,freshman,72.0,il,center
III,freshman,68.0,wi,guard
III,freshman,65.0,wi,guard
III,freshman,72.0,wi,forward
III,freshman,72.0,wi,forward
III,senior,69.0,wi,guard
III,senior,65.0,wi,guard
III,freshman,70.0,wi,guard
III,junior,70.0,il,guard
III,junior,69.0,wi,guard
III,freshman,66.0,wi,guard
III,junior,65.0,wi,guard
III,junior,70.0,wi,guard
III,freshman,68.0,wi,guard
III,sophomore,72.0,wi,center
III,freshman,70.0,wi,forward
III,junior,73.0,wi,forward
III,sophomore,69.0,wi,forward
II,sophomore,68.0,wi,guard
II,senior,68.0,wi,guard
II,senior,67.0,international,guard
II,sophomore,66.0,wi,guard
II,junior,70.0,mn,guard
II,senior,68.0,wi,guard
II,sophomore,72.0,wi,forward
II,freshman,74.0,mi,forward
II,sophomore,71.0,wi,guard
II,senior,73.0,international,guard
II,junior,69.0,international,guard
II,senior,69.0,wi,guard
II,freshman,69.0,wi,forward
I,junior,74.0,pa,forward
I,senior,64.0,ca,guard
I,junior,69.0,il,guard
I,junior,65.0,mn,guard
I,sophomore,64.0,ca,guard
I,senior,72.0,ms,guard
I,freshman,68.0,other,guard
I,senior,69.0,ma,guard
I,freshman,71.0,ma,forward
I,junior,67.0,va,guard
I,freshman,70.0,other,guard
I,freshman,72.0,tn,forward
I,sophomore,70.0,wa,guard
I,freshman,68.0,va,guard
I,freshman,68.0,il,guard
I,freshman,72.0,tx,forward
I,senior,73.0,pa,forward
I,sophomore,75.0,nj,center
I,freshman,69.0,other,guard
I,sophomore,73.0,ny,forward
III,sophomore,71.0,wi,guard
III,junior,70.0,wi,guard
III,sophomore,68.0,wi,guard
III,junior,68.0,wi,guard
III,senior,68.0,wi,guard
III,junior,69.0,wi,guard
III,sophomore,65.0,wi,guard
III,freshman,72.0,wi,forward
III,freshman,70.0,ks,guard
III,freshman,65.0,mi,guard
III,freshman,65.0,wi,guard
III,freshman,71.0,wi,forward
